End of Period,Loan Number,Region,Country / Economy Code,Country / Economy,Borrower,Guarantor Country / Economy Code,Guarantor,Loan Type,Loan Status,Interest Rate,Currency of Commitment,Project ID,Project Name,Original Principal Amount (US$),Cancelled Amount (US$),Undisbursed Amount (US$),Disbursed Amount (US$),Repaid to IBRD (US$),Due to IBRD (US$),Exchange Adjustment (US$),Borrower's Obligation (US$),Sold 3rd Party (US$),Repaid 3rd Party (US$),Due 3rd Party (US$),Loans Held (US$),First Repayment Date,Last Repayment Date,Agreement Signing Date,Board Approval Date,Effective Date (Most Recent),Closed Date (Most Recent),Last Disbursement Date,Board approval - Fiscal year,Board approval - Calendar year,loan_age_days,loan_age_years,disbursed_percent,cancelled_percent,undisbursed_percent,repayment_ratio,outstanding_ratio,net_disbursed,is_active,is_fully_repaid,is_cancelled,is_closed,is_guarantee,loan_size_category,age_category,approval_year,approval_decade,portfolio_status,risk_score,risk_score_original
2026-08-31,IBRD90050,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,FSL,Disbursing,0.0,,P169927,Romania Health PforR,557200000.0,0.0,78279750.0,473605500.0,0.0,473605500.0,27964750.0,501570250.0,0.0,0.0,0,551885250.0,2029-09-01,2029-09-01,2019-09-23,2019-09-17,2021-01-12,2027-06-30,2026-08-31,2020,2019,2540,6.954140999315538,84.99739770279972,0.0,14.048770638908833,0.0,1.0,473605500.0,True,False,False,True,False,Mega,5-10,2019,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD92360,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,FSL,Disbursing,0.0,,P175308,"Safer, Inclusive and Sustainable Schools",121070000.0,0.0,59733363.81,55035845.39,0.0,55035845.39,1200790.8,56236636.19,0.0,0.0,0,114769209.2,2031-03-01,2031-03-01,2021-05-06,2021-04-29,2021-12-20,2028-06-30,2026-08-12,2021,2021,1950,5.338809034907597,45.45787180143719,0.0,49.33787380028083,0.0,1.0,55035845.39,True,False,False,True,False,Medium,5-10,2021,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD92530,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,FSL,Disbursing,0.0,,P145174,Health Sector Reform,176000000.0,0.0,21276520.21,152667062.3,0.0,152667062.3,11417.49,152678479.79,0.0,0.0,0,173943582.51,2033-03-01,2033-03-01,2021-06-11,2021-06-04,2021-12-20,2026-06-30,2026-07-20,2021,2021,1914,5.240246406570842,86.74264903409092,0.0,12.0889319375,0.0,1.0,152667062.3,True,False,False,True,False,Medium,5-10,2021,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD94310,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,FSL,Fully Disbursed,0.0,,P178912,Romania Inclusive and Green Growth DPF,641700000.0,0.0,0.0,633240000.0,0.0,633240000.0,62580000.0,695820000.0,0.0,0.0,0,633240000.0,2027-09-15,2034-03-15,2022-07-19,2022-06-30,2022-12-05,2023-09-30,2022-12-09,2022,2022,1523,4.16974674880219,98.68162692847125,0.0,0.0,0.0,1.0,633240000.0,False,False,False,True,False,Mega,0-5,2022,2020,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD94630,EUROPE AND CENTRAL ASIA,RO,Romania,Romania Bank Deposit Guarantee Fund,RO,Romania,FSL,Effective,0.0,,P171039,RO- Financial Safety Net Strengthening,403200000.0,0.0,470838200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,470838200.0,2023-11-15,2031-05-15,2023-01-04,2022-12-19,2023-06-28,2028-06-30,,2023,2022,1351,3.698836413415469,0.0,0.0,116.77534722222222,0.0,0.0,0.0,True,False,False,True,False,Large,0-5,2022,2020,Early Stage,3.3000000000000003,0.55
2026-08-31,IBRD95050,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,FSL,Disbursing,0.0,,P179786,Rural Pollution Prevention & Reduction,63600000.0,0.0,44308926.85,25039866.13,0.0,25039866.13,233207.02,25273073.15,0.0,0.0,0,69348792.98,2035-04-15,2035-04-15,2023-04-06,2023-03-30,2023-12-13,2028-06-30,2026-08-13,2023,2023,1250,3.4223134839151266,39.37085869496856,0.0,69.66812397798743,0.0,1.0,25039866.13,True,False,False,True,False,Medium,0-5,2023,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD95290,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,FSL,Disbursing,0.0,,P166302,Romania DRM Project,99900000.0,0.0,82860580.66,23926391.85,0.0,23926391.85,-94572.51,23831819.34,0.0,0.0,0,106786972.51,2035-04-15,2035-04-15,2023-05-25,2023-05-23,2023-11-20,2027-06-30,2026-08-14,2023,2023,1196,3.274469541409993,23.9503421921922,0.0,82.94352418418418,0.0,1.0,23926391.85,True,False,False,True,False,Medium,0-5,2023,2020,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD95490,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,FSL,Disbursing,0.0,,P178599,Foundations for Improved Justice,109800000.0,0.0,93310510.47,22654758.22,0.0,22654758.22,4731.31,22659489.53,0.0,0.0,0,115965268.69,2038-03-15,2038-03-15,2023-07-17,2023-06-15,2024-01-12,2030-12-31,2026-08-31,2023,2023,1173,3.2114989733059547,20.63274883424408,0.0,84.9822499726776,0.0,1.0,22654758.22,True,False,False,True,False,Medium,0-5,2023,2020,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD95640,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,FSL,Fully Disbursed,0.0,,P179297,Romania 2nd Inclusive & Green Growth DPL,650000000.0,0.0,0.0,638304960.0,0.0,638304960.0,48121470.0,686426430.0,0.0,0.0,0,638304960.0,2028-10-15,2035-04-15,2023-07-17,2023-06-30,2023-11-23,2024-09-30,2023-12-13,2023,2023,1158,3.170431211498973,98.20076307692308,0.0,0.0,0.0,1.0,638304960.0,False,False,False,True,False,Mega,0-5,2023,2020,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD97130,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,FSL,Disbursing,0.0,,P181517,Romania Fiscal & Green DPL,650000000.0,0.0,0.0,628875270.0,0.0,628875270.0,65901000.0,694776270.0,0.0,0.0,0,628875270.0,2039-07-15,2039-07-15,2024-08-01,2024-07-25,2024-12-11,2026-12-31,2024-12-18,2025,2024,767,2.099931553730322,96.75004153846156,0.0,0.0,0.0,1.0,628875270.0,True,False,False,True,False,Mega,0-5,2024,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD97260,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,FSL,Disbursing,0.0,,P502111,RO Cat DDO2,500000000.0,0.0,115970000.0,397149280.0,0.0,397149280.0,28344650.0,425493930.0,0.0,0.0,0,513119280.0,2044-05-15,2044-05-15,2024-10-02,2024-09-19,2024-12-09,2027-12-31,2026-08-31,2025,2024,711,1.946611909650924,79.429856,0.0,23.194,0.0,1.0,397149280.0,True,False,False,True,False,Mega,0-5,2024,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD99530,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,FSL,Signed,0.0,,P513191,ROU FG DPF1,650000000.0,0.0,630876800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,630876800.0,2044-02-15,2044-02-15,2026-04-16,2026-03-30,1900-01-01,2027-06-30,,2026,2026,154,0.4216290212183436,0.0,0.0,97.05796923076925,0.0,0.0,0.0,False,False,False,True,False,Mega,0-5,2026,2020,Early Stage,3.0,0.5
2026-08-31,IBRDB1210,EUROPE AND CENTRAL ASIA,RO,Romania,MINISTRY OF FINANCE,RO,Romania,GURB,Fully Cancelled,,,P089568,BANAT & DOBROGEA ELECT PRIV GUAR (CRL),76700000.0,76700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2005-04-20,2012-01-12,2005-04-20,2004-12-21,2005-07-15,2011-01-14,,2005,2004,7923,21.69199178644764,0.0,100.0,0.0,0.0,0.0,-76700000.0,False,False,True,True,True,Medium,20-30,2004,2000,Cancelled,6.0,1.0
2026-08-31,IBRD38500,EUROPE AND CENTRAL ASIA,RU,Russian Federation,MINISTRY OF FINANCE,RU,Russian Federation,CPL,Fully Transferred,7.43,,P008827,HOUSING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-08-01,2012-02-01,1995-04-25,1995-03-07,1900-01-01,2003-06-30,,1995,1995,11500,31.485284052019164,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD41840,EUROPE AND CENTRAL ASIA,RU,Russian Federation,MINISTRY OF FINANCE,RU,Russian Federation,SCL,Fully Cancelled,5.66,,P046448,ENT RES SERVS,85000000.0,85000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2002-09-15,2014-03-15,1997-10-06,1997-06-05,1900-01-01,2002-12-31,,1997,1997,10679,29.23750855578371,0.0,100.0,0.0,0.0,0.0,-85000000.0,False,False,True,True,False,Medium,20-30,1997,1990,Cancelled,6.0,1.0
2026-08-31,IBRD44270,EUROPE AND CENTRAL ASIA,RU,Russian Federation,MINISTRY OF FINANCE,RU,Russian Federation,SCL,Fully Cancelled,5.36,,P042722,HWY REHAB & MAINT 2,400000000.0,400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2004-04-15,2015-10-15,1999-02-26,1998-12-22,1900-01-01,2004-12-31,,1999,1998,10114,27.690622861054077,0.0,100.0,0.0,0.0,0.0,-400000000.0,False,False,True,True,False,Large,20-30,1998,1990,Cancelled,6.0,1.0
2026-08-31,IBRD82280,EUROPE AND CENTRAL ASIA,RU,Russian Federation,MINISTRY OF FINANCE,RU,Russian Federation,FSL,Terminated,0.0,,P095554,RU Microfinance,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2018-07-15,2031-01-15,1900-01-01,2013-01-31,1900-01-01,2017-12-31,,2013,2013,4960,13.579739904175222,0.0,100.0,0.0,0.0,0.0,-20000000.0,False,False,False,True,False,Small,10-20,2013,2010,Early Stage,3.0,0.5
2026-08-31,IBRDB1110,EUROPE AND CENTRAL ASIA,RU,Russian Federation,MINISTRY OF FINANCE,RU,Russian Federation,GURB,Fully Cancelled,,,P999171,,100000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-08-28,2011-02-28,1997-12-30,1997-05-29,1900-01-01,,,1997,1997,10686,29.256673511293634,0.0,100.0,0.0,0.0,0.0,-100000000.0,False,False,True,False,True,Medium,20-30,1997,1990,Cancelled,6.0,1.0
2026-08-31,IBRDB1160,EUROPE AND CENTRAL ASIA,RU,Russian Federation,MINISTRY OF FINANCE,RU,Russian Federation,GURB,Fully Cancelled,,,P057893,COAL/FOREST GUAR FAC,200000000.0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2002-01-01,2016-07-12,2001-07-12,2000-09-12,1900-01-01,,,2001,2000,9484,25.965776865160848,0.0,100.0,0.0,0.0,0.0,-200000000.0,False,False,True,False,True,Large,20-30,2000,2000,Cancelled,6.0,1.0
2026-08-31,IBRD78230,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,Ministry of Finance,SC,Seychelles,FSL,Repaying,0.0,,P114822,SC DPL,9000000.0,0.0,0.0,9012233.6,3247757.25,5764476.35,-1698660.93,4065815.42,0.0,0.0,0,5764476.35,2020-02-15,2035-02-15,2009-12-17,2009-11-05,2009-12-30,2010-05-31,2010-01-26,2010,2009,6143,16.8186173853525,100.1359288888889,0.0,0.0,0.3603720669202361,0.639627933079764,9012233.6,True,False,False,True,False,Small,10-20,2009,2000,Early Stage,3.0,0.5
2026-08-31,IBRD79900,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,Ministry of Finance,SC,Seychelles,FSL,Repaying,0.0,,P120947,SC-DPL 2,9000000.0,0.0,0.0,8663055.23,2866460.92,5796594.31,-1109272.46,4687321.85,0.0,0.0,0,5796594.31,2021-02-15,2036-02-15,2010-12-07,2010-11-23,2010-12-14,2011-05-31,2010-12-29,2011,2010,5760,15.770020533880905,96.25616922222224,0.0,0.0,0.3308833712699301,0.6691166287300698,8663055.23,True,False,False,True,False,Small,10-20,2010,2010,Early Stage,4.200000000000001,0.7000000000000002
2026-08-31,IBRD81900,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,Ministry of Finance,SC,Seychelles,FSL,Repaying,0.0,,P125202,SC-Sustainability&Competitivenes (FY13),7000000.0,0.0,0.0,7000000.0,1808800.0,5191200.0,0.0,5191200.0,0.0,0.0,0,5191200.0,2023-02-15,2038-02-15,2012-10-22,2012-09-20,2012-11-22,2013-06-30,2012-12-27,2013,2012,5093,13.943874058863791,100.0,0.0,0.0,0.2584,0.7416,7000000.0,True,False,False,True,False,Small,10-20,2012,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD82960,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,"MINISTRY OF FINANCE, TRADE, INVESTMENT",SC,Seychelles,FSL,Repaying,0.0,,P132425,Sustainability and Competitiveness DPL 2,7000000.0,0.0,0.0,7363855.81,1174099.51,6189756.3,-1141025.54,5048730.76,0.0,0.0,0,6189756.3,2024-02-15,2039-02-15,2013-10-12,2013-09-26,2013-12-10,2014-06-30,2014-01-07,2014,2013,4722,12.928131416837784,105.19794014285712,0.0,0.0,0.1594408609149559,0.8405591390850441,7363855.81,True,False,False,True,False,Small,10-20,2013,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84370,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,Ministry of Finance,SC,Seychelles,FSL,Repaying,0.0,,P146567,Sustainability and Competitiveness DPL 3,7000000.0,0.0,0.0,7000000.0,904400.0,6095600.0,0.0,6095600.0,0.0,0.0,0,6095600.0,2025-02-15,2040-02-15,2014-10-09,2014-09-26,2014-12-31,2015-12-31,2015-02-06,2015,2014,4357,11.928815879534566,100.0,0.0,0.0,0.1292,0.8708,7000000.0,True,False,False,True,False,Small,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84390,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,Ministry of Finance,SC,Seychelles,FSL,Repaying,0.0,,P148861,SC-DPL with a Cat DDO,7000000.0,0.0,0.0,7000000.0,35000.0,6965000.0,0.0,6965000.0,0.0,0.0,0,6965000.0,2025-08-15,2038-08-15,2014-10-09,2014-09-26,2014-12-31,2020-09-30,2020-04-10,2015,2014,4357,11.928815879534566,100.0,0.0,0.0,0.005,0.995,7000000.0,True,False,False,True,False,Small,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD85430,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,Ministry of Finance,SC,Seychelles,FSL,Fully Disbursed,0.0,,P153269,Sustaining Reforms for Inclusive Growth,5000000.0,0.0,0.0,5000000.0,0.0,5000000.0,0.0,5000000.0,0.0,0.0,0,5000000.0,2028-02-15,2042-08-15,2015-12-04,2015-10-23,2016-01-29,2016-12-31,2016-04-13,2016,2015,3965,10.85557837097878,100.0,0.0,0.0,0.0,1.0,5000000.0,False,False,False,True,False,Small,10-20,2015,2010,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD86040,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,Ministry of Finance,SC,Seychelles,FSL,Repaying,0.0,,P146512,APEI Regional DPO (RI),5000000.0,0.0,0.0,5000000.0,323000.0,4677000.0,0.0,4677000.0,0.0,0.0,0,4677000.0,2026-02-15,2041-02-15,2016-04-13,2016-04-07,2016-06-09,2017-03-31,2016-09-16,2016,2016,3798,10.39835728952772,100.0,0.0,0.0,0.0646,0.9354,5000000.0,True,False,False,True,False,Small,10-20,2016,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD87790,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,Ministry of Finance,SC,Seychelles,FSL,Disbursing,0.0,,P155642,SWIOFish3 (Seychelles),5000000.0,430000.0,31950.18,4538049.82,0.0,4538049.82,0.0,4538049.82,0.0,0.0,0,4570000.0,2028-02-15,2037-08-15,2017-10-15,2017-09-29,2018-04-16,2024-06-28,2024-10-02,2018,2017,3258,8.919917864476385,90.7609964,8.6,0.6390036,0.0,1.0,4108049.82,True,False,False,True,False,Small,5-10,2017,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD91490,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,"MINISTRY OF FINANCE, TRADE, INVESTMENT",SC,Seychelles,FSL,Fully Disbursed,0.0,,P174198,Seychelles COVID-19 Emergency DPF,15000000.0,0.0,0.0,15000000.0,0.0,15000000.0,0.0,15000000.0,0.0,0.0,0,15000000.0,2030-08-15,2045-02-15,2020-06-27,2020-06-25,2020-07-01,2021-06-30,2020-07-07,2020,2020,2258,6.182067077344285,100.0,0.0,0.0,0.0,1.0,15000000.0,False,False,False,True,False,Small,5-10,2020,2020,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD91670,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,"MINISTRY OF FINANCE, TRADE, INVESTMENT",SC,Seychelles,FSL,Disbursing&Repaying,0.0,,P168993,Social Protection Quality,30000000.0,0.0,12598111.54,17401888.46,825000.0,16576888.46,0.0,16576888.46,0.0,0.0,0,29175000.0,2026-08-15,2036-02-15,2021-04-23,2021-03-25,2021-06-01,2026-11-30,2026-06-30,2021,2021,1985,5.434633812457221,58.00629486666667,0.0,41.99370513333333,0.0474086477393729,0.952591352260627,17401888.46,True,False,False,True,False,Small,5-10,2021,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD93220,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,"MINISTRY OF FINANCE, TRADE, INVESTMENT",SC,Seychelles,FSL,Fully Disbursed,0.0,,P176420,SYC- Fiscal Sustainability DPF,35000000.0,0.0,0.0,35000000.0,0.0,35000000.0,0.0,35000000.0,0.0,0.0,0,35000000.0,2028-01-15,2046-07-15,2021-12-20,2021-12-16,2021-12-21,2022-12-23,2021-12-30,2022,2021,1719,4.706365503080082,100.0,0.0,0.0,0.0,1.0,35000000.0,False,False,False,True,False,Small,0-5,2021,2020,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD94600,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,"MINISTRY OF FINANCE, TRADE, INVESTMENT",SC,Seychelles,FSL,Fully Disbursed,0.0,,P178209,Seychelles - DPF 2,25000000.0,0.0,0.0,25000000.0,0.0,25000000.0,0.0,25000000.0,0.0,0.0,0,25000000.0,2028-01-15,2037-07-15,2022-12-23,2022-12-20,2022-12-23,2024-03-15,2022-12-30,2023,2022,1350,3.696098562628337,100.0,0.0,0.0,0.0,1.0,25000000.0,False,False,False,True,False,Small,0-5,2022,2020,Early Stage,3.6000000000000005,0.6000000000000001
2026-08-31,IBRD96390,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,"MINISTRY OF FINANCE, TRADE, INVESTMENT",SC,Seychelles,FSL,Disbursing,0.0,,P178210,Seychelles - DPF 3,25000000.0,0.0,0.0,25000000.0,0.0,25000000.0,0.0,25000000.0,0.0,0.0,0,25000000.0,2029-01-15,2038-07-15,2024-01-15,2024-01-11,2024-02-08,2025-12-31,2024-03-18,2024,2024,963,2.6365503080082138,100.0,0.0,0.0,0.0,1.0,25000000.0,True,False,False,True,False,Small,0-5,2024,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD96770,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,"MINISTRY OF FINANCE, TRADE, INVESTMENT",SC,Seychelles,FSL,Disbursing,0.0,,P181243,Seychelles SWM Project,5000000.0,0.0,4276133.37,723866.63,0.0,723866.63,0.0,723866.63,0.0,0.0,0,5000000.0,2030-07-15,2041-07-15,2024-06-21,2024-05-14,2024-08-09,2028-11-30,2026-06-22,2024,2024,839,2.297056810403833,14.4773326,0.0,85.5226674,0.0,1.0,723866.63,True,False,False,True,False,Small,0-5,2024,2020,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD97460,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,"MINISTRY OF FINANCE, TRADE, INVESTMENT",SC,Seychelles,FSL,Disbursing,0.0,,P506960,Seychelles DPO1,15000000.0,0.0,0.0,15000000.0,0.0,15000000.0,0.0,15000000.0,0.0,0.0,0,15000000.0,2030-03-15,2044-09-15,2024-12-10,2024-11-27,2024-12-17,2025-12-31,2025-02-13,2025,2024,642,1.757700205338809,100.0,0.0,0.0,0.0,1.0,15000000.0,True,False,False,True,False,Small,0-5,2024,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD98400,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,Ministry of Finance,SC,Seychelles,FSL,Effective,0.0,,P505856,REAP,8000000.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8000000.0,2035-09-15,2045-03-15,2025-09-09,2025-05-30,2026-02-26,2030-05-31,,2025,2025,458,1.2539356605065024,0.0,0.0,100.0,0.0,0.0,0.0,True,False,False,True,False,Small,0-5,2025,2020,Early Stage,3.3000000000000003,0.55
2026-08-31,IBRD98480,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,"MINISTRY OF FINANCE, TRADE, INVESTMENT",SC,Seychelles,FSL,Disbursing,0.0,,P508319,REPAIR 2,9300000.0,0.0,9601446.22,24103.2,0.0,24103.2,-39.42,24063.78,0.0,0.0,0,9625549.42,2030-09-15,2037-03-15,2026-03-11,2025-07-23,2026-06-03,2031-12-30,2026-06-03,2026,2025,404,1.106091718001369,0.2591741935483871,0.0,103.24135720430108,0.0,1.0,24103.2,True,False,False,True,False,Small,0-5,2025,2020,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD99450,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,"MINISTRY OF FINANCE, TRADE, INVESTMENT",SC,Seychelles,FSL,Disbursing,0.0,,P513769,SYC DPO2,30000000.0,0.0,0.0,30000000.0,0.0,30000000.0,0.0,30000000.0,0.0,0.0,0,30000000.0,2031-09-15,2046-03-15,2026-04-06,2026-04-03,2026-04-14,2027-12-31,2026-05-14,2026,2026,150,0.4106776180698152,100.0,0.0,0.0,0.0,1.0,30000000.0,True,False,False,True,False,Small,0-5,2026,2020,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRDG2530,EASTERN AND SOUTHERN AFRICA,SC,Seychelles,Ministry of Finance,SC,Seychelles,GURB,Effective,,,P163800,SWIOFish3 (Seychelles),5000000.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5000000.0,,,2018-10-09,2017-09-29,2018-10-11,2024-06-28,,2018,2017,3258,8.919917864476385,0.0,0.0,100.0,0.0,0.0,0.0,True,False,False,True,True,Small,5-10,2017,2010,Early Stage,3.3000000000000003,0.55
2026-08-31,IBRD12870,EASTERN AND SOUTHERN AFRICA,SD,Sudan,Ministry of Finance & Economic Planning,SD,Sudan,NPL,Fully Cancelled,4.85,,P002568,DOMESTIC AVIATION,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1983-01-15,2001-01-15,1976-07-07,1976-06-15,1977-01-11,1981-09-30,,1976,1976,18339,50.209445585215605,0.0,100.0,0.0,0.0,0.0,-20000000.0,False,False,True,True,False,Small,50+,1976,1970,Cancelled,6.0,1.0
2026-08-31,IBRD40720,EUROPE AND CENTRAL ASIA,SI,Slovenia,NOVA LJUBLJANSKA BANKA,SI,Slovenia,SCL,Terminated,0.0,,P008855,INVESTMENT RECOVERY,23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2002-04-15,2011-10-15,1900-01-01,1996-07-25,1900-01-01,2000-06-30,,1997,1996,10994,30.09993155373032,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD40730,EUROPE AND CENTRAL ASIA,SI,Slovenia,SKB BANKA D.D.,SI,Slovenia,SCL,Terminated,0.0,,P008855,INVESTMENT RECOVERY,19700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-11-15,2011-05-15,1900-01-01,1996-07-25,1900-01-01,2000-06-30,,1997,1996,10994,30.09993155373032,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD40740,EUROPE AND CENTRAL ASIA,SI,Slovenia,BANKA CELJE D.D.,SI,Slovenia,SCL,Terminated,0.0,,P008855,INVESTMENT RECOVERY,6600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2002-04-15,2011-10-15,1900-01-01,1996-07-25,1900-01-01,2000-06-30,,1997,1996,10994,30.09993155373032,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD05840,WESTERN AND CENTRAL AFRICA,SN,Senegal,Ministere des Finances et du Budget,SN,Senegal,NPL,Fully Cancelled,6.5,,P002274,AGRICULTURAL CREDIT,3500000.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1973-01-01,1973-01-01,1969-02-10,1969-01-14,1969-06-25,1972-12-31,,1969,1969,21048,57.62628336755647,0.0,100.0,0.0,0.0,0.0,-3500000.0,False,False,True,True,False,Small,50+,1969,1960,Cancelled,6.0,1.0
2026-08-31,IBRD89240,LATIN AMERICA AND CARIBBEAN,SR,Suriname,Ministry of Finance,SR,Suriname,FSL,Disbursing&Repaying,0.0,,P165973,SR Saramacca Canal System Rehabilitation,35000000.0,0.0,16797813.68,18202186.32,982823.94,17219362.38,0.0,17219362.38,0.0,0.0,0,34017176.06,2025-05-01,2048-11-01,2019-04-11,2019-02-14,2019-07-11,2026-10-31,2026-08-31,2019,2019,2755,7.542778918548939,52.00624662857143,0.0,47.99375337142857,0.0539948291222633,0.9460051708777364,18202186.32,True,False,False,True,False,Small,5-10,2019,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD89850,LATIN AMERICA AND CARIBBEAN,SR,Suriname,Ministry of Finance,SR,Suriname,FSL,Disbursing&Repaying,0.0,,P166187,SR Competitiveness & Diversification MST,23000000.0,0.0,2371908.24,20628091.76,1102224.08,19525867.68,0.0,19525867.68,0.0,0.0,0,21897775.92,2025-08-15,2049-02-15,2019-09-25,2019-07-09,2019-12-19,2026-12-31,2026-06-29,2020,2019,2610,7.145790554414784,89.68735547826088,0.0,10.31264452173913,0.053433157696987,0.9465668423030128,20628091.76,True,False,False,True,False,Small,5-10,2019,2010,Early Stage,3.900000000000001,0.6500000000000001
